id,uuid,user_id,user_login,user_name,license,url,image_url,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
30857389,9ce2c082-98fd-432d-b680-f2124d23ce81,967448,arctic_mongoose,Richard Stovall,CC-BY,https://www.inaturalist.org/observations/30857389,https://inaturalist-open-data.s3.amazonaws.com/photos/48236948/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
30970230,6ff26c83-2cf7-4e8b-8533-511cd79bb332,1879392,tandria,"",CC-BY,https://www.inaturalist.org/observations/30970230,https://inaturalist-open-data.s3.amazonaws.com/photos/48423831/medium.jpg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
31156057,7b9f48a8-341c-4ee6-a1ed-8df82e33a52e,967448,arctic_mongoose,Richard Stovall,CC-BY,https://www.inaturalist.org/observations/31156057,https://inaturalist-open-data.s3.amazonaws.com/photos/48735578/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
31316816,7c7ce688-3ad0-4668-bab3-fcb2f8ae94f8,1454648,r-a-p,RAP,CC-BY,https://www.inaturalist.org/observations/31316816,https://inaturalist-open-data.s3.amazonaws.com/photos/49003533/medium.jpg,Cycloneda sanguinea,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
31343170,fedfe0f9-a085-44d7-a7a5-b0df953d16a8,1454648,r-a-p,RAP,CC-BY,https://www.inaturalist.org/observations/31343170,https://inaturalist-open-data.s3.amazonaws.com/photos/49047469/medium.jpg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
31377411,dcdc22e8-94fd-4ceb-b737-4776bc34f924,1120841,beetle_mch,Michele Jones,CC-BY,https://www.inaturalist.org/observations/31377411,https://inaturalist-open-data.s3.amazonaws.com/photos/49103857/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
31381573,9a218831-fd2e-42f7-84b0-ba6917973457,304494,victorengel,Victor Engel,CC0,https://www.inaturalist.org/observations/31381573,https://inaturalist-open-data.s3.amazonaws.com/photos/49110865/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
31427360,66504e1f-4975-416f-a54b-a81b7323c5a0,1368344,vechocho,Victor E. Chocho,CC-BY,https://www.inaturalist.org/observations/31427360,https://inaturalist-open-data.s3.amazonaws.com/photos/49183482/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
31427531,93e57877-0037-419f-98c2-fe9b8ca10f2e,1368344,vechocho,Victor E. Chocho,CC-BY,https://www.inaturalist.org/observations/31427531,https://inaturalist-open-data.s3.amazonaws.com/photos/49183705/medium.jpeg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
31530609,aa48da3e-7a56-41cb-bf36-b1c6931e616e,83410,th92105,Tom and T Herman,CC-BY,https://www.inaturalist.org/observations/31530609,https://inaturalist-open-data.s3.amazonaws.com/photos/49356433/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
31612648,107d7cd4-2730-4003-8fad-59ccbc040474,304494,victorengel,Victor Engel,CC0,https://www.inaturalist.org/observations/31612648,https://inaturalist-open-data.s3.amazonaws.com/photos/49492205/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
31683232,7692cff6-5338-4db4-b237-95471d4df511,304494,victorengel,Victor Engel,CC0,https://www.inaturalist.org/observations/31683232,https://inaturalist-open-data.s3.amazonaws.com/photos/49610791/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
31704349,227379a1-76e2-4028-8c85-c92588e5b199,1876348,diogoluiz,Diogo Luiz,CC-BY,https://www.inaturalist.org/observations/31704349,https://inaturalist-open-data.s3.amazonaws.com/photos/49648590/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
32083393,aeecad4f-7802-4289-8b96-b24b5750e178,18314,jenniferarrow7,Jennifer Arrow,CC-BY,https://www.inaturalist.org/observations/32083393,https://inaturalist-open-data.s3.amazonaws.com/photos/50285325/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
32247003,9a91666e-0c34-4dad-b6af-c44dff96133c,1263262,sessilefielder,Eric Johnson,CC-BY,https://www.inaturalist.org/observations/32247003,https://inaturalist-open-data.s3.amazonaws.com/photos/50559117/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
32319370,1c10dff7-ff5c-4774-990c-9ef2c027d833,2111129,rolandorc,Rolando,CC-BY-NC,https://www.inaturalist.org/observations/32319370,https://inaturalist-open-data.s3.amazonaws.com/photos/50679357/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
32371069,b87bb3f3-6d55-4a39-94f9-637153046fa1,173183,serpophaga,Adam J. Searcy,CC-BY,https://www.inaturalist.org/observations/32371069,https://inaturalist-open-data.s3.amazonaws.com/photos/50763260/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
32385535,a5f978eb-d484-4ba2-a1d1-c75360eaee1f,917390,ameeds,Andrew Meeds,CC-BY,https://www.inaturalist.org/observations/32385535,https://inaturalist-open-data.s3.amazonaws.com/photos/50787558/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
32572667,1240268f-9ab0-4b69-8c04-bb7af96e3583,173183,serpophaga,Adam J. Searcy,CC-BY,https://www.inaturalist.org/observations/32572667,https://inaturalist-open-data.s3.amazonaws.com/photos/51100983/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
32682124,c2b8d9af-2dbe-497f-b6e1-0a94b3e0b4d9,66224,fonsecamata,Juan Carlos Fonseca Mata,CC-BY,https://www.inaturalist.org/observations/32682124,https://inaturalist-open-data.s3.amazonaws.com/photos/51267858/medium.jpg,Cycloneda sanguinea,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
32836288,1afca6c0-4560-4c5b-9b44-16bf9629163b,1305069,luispauperrimo,Luis F. Ramírez,CC-BY,https://www.inaturalist.org/observations/32836288,https://inaturalist-open-data.s3.amazonaws.com/photos/51531305/medium.jpg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
32933185,98ceceaa-d710-4a4c-ad7c-a567c3c038c3,173183,serpophaga,Adam J. Searcy,CC-BY,https://www.inaturalist.org/observations/32933185,https://inaturalist-open-data.s3.amazonaws.com/photos/51689869/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
32933342,1ff3925e-f6af-40a4-b067-b2a5a3f8486a,173183,serpophaga,Adam J. Searcy,CC-BY,https://www.inaturalist.org/observations/32933342,https://inaturalist-open-data.s3.amazonaws.com/photos/51690156/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
33512220,46baa7b0-c3eb-4683-84a9-4e4bc6ac7e88,1120841,beetle_mch,Michele Jones,CC-BY,https://www.inaturalist.org/observations/33512220,https://inaturalist-open-data.s3.amazonaws.com/photos/52639097/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
33570817,ac0402b6-8b89-427c-a6c6-def5977fefd3,12049,gaudettelaura,Laura Gaudette,CC-BY,https://www.inaturalist.org/observations/33570817,https://inaturalist-open-data.s3.amazonaws.com/photos/52736225/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
33780621,8b0fca62-0309-4ced-9974-467c1117f3a0,66224,fonsecamata,Juan Carlos Fonseca Mata,CC-BY,https://www.inaturalist.org/observations/33780621,https://inaturalist-open-data.s3.amazonaws.com/photos/53090737/medium.jpg,Cycloneda sanguinea,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
33865948,8fe682e5-666d-4552-856f-83dc4ac0b203,1120841,beetle_mch,Michele Jones,CC-BY,https://www.inaturalist.org/observations/33865948,https://inaturalist-open-data.s3.amazonaws.com/photos/53235754/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
33931143,0eaf7ff2-967c-4b76-ae8e-fb65c4059fe9,22589,sambiology,Sam Kieschnick,CC-BY,https://www.inaturalist.org/observations/33931143,https://inaturalist-open-data.s3.amazonaws.com/photos/53346051/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
34135114,0077b78b-ea43-474b-96a3-d0b215d9bc25,1454648,r-a-p,RAP,CC-BY,https://www.inaturalist.org/observations/34135114,https://inaturalist-open-data.s3.amazonaws.com/photos/53682506/medium.jpg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
34338838,0faf20a6-a5ab-4afb-bb9e-03a025ba9b63,24973,annikaml,Annika Lindqvist,CC-BY,https://www.inaturalist.org/observations/34338838,https://inaturalist-open-data.s3.amazonaws.com/photos/54029755/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
34369693,a04c6170-8367-4f6a-b7c3-d290422c31b3,1,kueda,Ken-ichi Ueda,CC0,https://www.inaturalist.org/observations/34369693,https://inaturalist-open-data.s3.amazonaws.com/photos/54083538/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
34482162,e5a6b8fe-6283-4018-bf63-446be0f60cd7,1120841,beetle_mch,Michele Jones,CC-BY,https://www.inaturalist.org/observations/34482162,https://inaturalist-open-data.s3.amazonaws.com/photos/54275886/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
34851639,c40b4e5b-ba51-4a54-b4fb-87d3cea40b2c,1879392,tandria,"",CC-BY,https://www.inaturalist.org/observations/34851639,https://inaturalist-open-data.s3.amazonaws.com/photos/54902874/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
34972254,6253fd8c-b98f-4d23-a67e-4c7270a0642f,18314,jenniferarrow7,Jennifer Arrow,CC-BY,https://www.inaturalist.org/observations/34972254,https://inaturalist-open-data.s3.amazonaws.com/photos/55109193/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
35035198,a0595e1b-ceb0-4c3a-8902-c77f1b46261f,1120841,beetle_mch,Michele Jones,CC-BY,https://www.inaturalist.org/observations/35035198,https://inaturalist-open-data.s3.amazonaws.com/photos/55218475/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
35298515,1cda7c82-5ad1-44df-81ba-dca99187b777,18314,jenniferarrow7,Jennifer Arrow,CC-BY,https://www.inaturalist.org/observations/35298515,https://inaturalist-open-data.s3.amazonaws.com/photos/55646241/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
35384054,342e2e0d-ed82-49d6-8a10-78cfd607f1ea,6333,darinjm7,Darin J McGuire,CC-BY,https://www.inaturalist.org/observations/35384054,https://inaturalist-open-data.s3.amazonaws.com/photos/55789421/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
35391533,fcbcd1a2-cacf-4045-bc5b-6036cd1b5921,2402009,lamebrain,Fidel,,https://www.inaturalist.org/observations/35391533,https://inaturalist-open-data.s3.amazonaws.com/photos/55803036/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
35435991,3d91438e-5b98-41e2-9552-8dfcab375628,967448,arctic_mongoose,Richard Stovall,CC-BY,https://www.inaturalist.org/observations/35435991,https://inaturalist-open-data.s3.amazonaws.com/photos/55875822/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
35655092,c27fcecf-6116-49da-a158-9420d41a23a0,1454648,r-a-p,RAP,CC-BY,https://www.inaturalist.org/observations/35655092,https://inaturalist-open-data.s3.amazonaws.com/photos/56245760/medium.jpg,Cycloneda sanguinea,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
35887788,af7f5cc1-d5a2-490c-9c0e-9f02d1ae0850,2402009,lamebrain,Fidel,,https://www.inaturalist.org/observations/35887788,https://inaturalist-open-data.s3.amazonaws.com/photos/56648972/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
36057880,405c3a2b-8fa5-41da-ae6a-a185b298f5e0,827979,douglas-u-oliveira,Douglas,CC-BY,https://www.inaturalist.org/observations/36057880,https://inaturalist-open-data.s3.amazonaws.com/photos/56949069/medium.jpg,Cycloneda sanguinea,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
36140991,51d2631e-8b6d-4c1e-9bc7-019215b9937a,600016,puodz,Luiz Puodzius,CC-BY-NC,https://www.inaturalist.org/observations/36140991,https://inaturalist-open-data.s3.amazonaws.com/photos/57093456/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
36170359,2c32dd63-e5f7-4f06-8e07-d913bd769f76,1454648,r-a-p,RAP,CC-BY,https://www.inaturalist.org/observations/36170359,https://inaturalist-open-data.s3.amazonaws.com/photos/57143523/medium.jpg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
36225189,602e64f1-ce48-42e4-8097-0f3e80becefc,142253,carancho,Leonel Roget,CC-BY,https://www.inaturalist.org/observations/36225189,https://inaturalist-open-data.s3.amazonaws.com/photos/57237108/medium.jpeg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
36363456,c3b642d7-dfac-4600-923d-aaba02954f8c,967448,arctic_mongoose,Richard Stovall,CC-BY,https://www.inaturalist.org/observations/36363456,https://inaturalist-open-data.s3.amazonaws.com/photos/57473587/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
36455124,1da17533-bfb6-4b0a-9674-0663f4895928,967448,arctic_mongoose,Richard Stovall,CC-BY,https://www.inaturalist.org/observations/36455124,https://inaturalist-open-data.s3.amazonaws.com/photos/57626907/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
36455348,58be8479-60df-4d8c-9569-0ea7b2e2ec0e,967448,arctic_mongoose,Richard Stovall,CC-BY,https://www.inaturalist.org/observations/36455348,https://inaturalist-open-data.s3.amazonaws.com/photos/57627395/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
36506040,4a6e65f5-5848-41bb-8f12-84850f8a6395,1205836,elbeltrocco,Eduardo Luis Beltrocco,CC-BY,https://www.inaturalist.org/observations/36506040,https://inaturalist-open-data.s3.amazonaws.com/photos/57715349/medium.jpeg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
36518450,109f5e37-b1aa-401f-ba4a-07b128695fdf,967448,arctic_mongoose,Richard Stovall,CC-BY,https://www.inaturalist.org/observations/36518450,https://inaturalist-open-data.s3.amazonaws.com/photos/57737025/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
36572107,c30b3eae-8637-4863-a6ad-cc1afc9fc9c9,702300,spiospyo,Sara Piotter,CC-BY,https://www.inaturalist.org/observations/36572107,https://inaturalist-open-data.s3.amazonaws.com/photos/57827344/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
36602150,d62b8541-5e6a-4208-9a68-5aa742afc01c,24973,annikaml,Annika Lindqvist,CC-BY,https://www.inaturalist.org/observations/36602150,https://inaturalist-open-data.s3.amazonaws.com/photos/57879588/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
36677759,dc719ace-4cca-4fff-ad80-de84a37ae4d4,2463773,ricardosavino,Ricardo Savino,CC-BY,https://www.inaturalist.org/observations/36677759,https://inaturalist-open-data.s3.amazonaws.com/photos/58012775/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
36957097,886ea706-c3ef-4bc5-8fef-8db3df3eb39c,736016,flo_grattarola,Florencia Grattarola,CC0,https://www.inaturalist.org/observations/36957097,https://inaturalist-open-data.s3.amazonaws.com/photos/58500095/medium.jpeg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
37301899,b72517dd-741b-46cf-aa28-ebd195827322,6333,darinjm7,Darin J McGuire,CC-BY,https://www.inaturalist.org/observations/37301899,https://inaturalist-open-data.s3.amazonaws.com/photos/59109493/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
37362323,4b9ad60c-668f-453a-8108-91fcfefb7835,21626,francisco3_,Francisco Farriols Sarabia,CC-BY,https://www.inaturalist.org/observations/37362323,https://inaturalist-open-data.s3.amazonaws.com/photos/59216230/medium.jpeg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
37410982,fa761400-4cd6-422d-839a-d6d0913f258f,1454648,r-a-p,RAP,CC-BY,https://www.inaturalist.org/observations/37410982,https://inaturalist-open-data.s3.amazonaws.com/photos/59302793/medium.jpg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
37427085,e1f29303-dc1f-466c-aad1-21d5f61f1141,1416957,victoriaprosdocimo,Victoria Prosdocimo,CC-BY,https://www.inaturalist.org/observations/37427085,https://inaturalist-open-data.s3.amazonaws.com/photos/59331320/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
37671930,e985bc40-1732-413d-842f-469d8fb2f8cc,967448,arctic_mongoose,Richard Stovall,CC-BY,https://www.inaturalist.org/observations/37671930,https://inaturalist-open-data.s3.amazonaws.com/photos/59770079/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
37711544,40c3860f-9130-4b3b-bcde-873c1d1c0f40,2402009,lamebrain,Fidel,,https://www.inaturalist.org/observations/37711544,https://inaturalist-open-data.s3.amazonaws.com/photos/59840573/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
37757575,b27343de-67df-419e-9162-0360797b106a,302506,techgrl18,Sandra H Statner,CC-BY,https://www.inaturalist.org/observations/37757575,https://inaturalist-open-data.s3.amazonaws.com/photos/59921235/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
37757596,f9e17ad5-aa5c-4133-8cf1-a139ee48166c,302506,techgrl18,Sandra H Statner,CC-BY,https://www.inaturalist.org/observations/37757596,https://inaturalist-open-data.s3.amazonaws.com/photos/59921252/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
37770066,fda70a91-2594-4008-b375-718115ace732,2402009,lamebrain,Fidel,,https://www.inaturalist.org/observations/37770066,https://inaturalist-open-data.s3.amazonaws.com/photos/59944021/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
37847014,d7abdf60-b267-4c7c-b504-ba42d3f4d679,2379506,seba_fornes,Sebastián Fornés,CC-BY,https://www.inaturalist.org/observations/37847014,https://inaturalist-open-data.s3.amazonaws.com/photos/60078631/medium.jpeg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
37855388,3225504c-a2d9-44c2-9a42-fde99d41226a,21626,francisco3_,Francisco Farriols Sarabia,CC-BY,https://www.inaturalist.org/observations/37855388,https://inaturalist-open-data.s3.amazonaws.com/photos/60092623/medium.jpeg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
37901512,b9347262-b048-47ef-9959-eec98319eb50,22589,sambiology,Sam Kieschnick,CC-BY,https://www.inaturalist.org/observations/37901512,https://inaturalist-open-data.s3.amazonaws.com/photos/60154987/medium.jpg,Cycloneda sanguinea,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
37976200,696f7fa8-72b4-415e-86f3-105319374095,21626,francisco3_,Francisco Farriols Sarabia,CC-BY,https://www.inaturalist.org/observations/37976200,https://inaturalist-open-data.s3.amazonaws.com/photos/60287341/medium.jpeg,Cycloneda sanguinea,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
38067836,0e792e78-ef7a-4756-8342-f29a0da420a8,2382094,srsvivos,srsvivos,CC-BY,https://www.inaturalist.org/observations/38067836,https://inaturalist-open-data.s3.amazonaws.com/photos/60448201/medium.jpg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
38193412,a5a0ba4f-100c-4883-b54a-8fdadbd1ee74,1925038,nikirob,Niki Robertson,CC0,https://www.inaturalist.org/observations/38193412,https://inaturalist-open-data.s3.amazonaws.com/photos/60664711/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
